-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 03/31/2021 
Location: Latitude  20.7453   Longitude 78.6022 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 274.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,QV2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
2017,11,10,98.17,2.54,84.69,10.25,0.0,21.69,30.08,15.38
2017,11,11,98.2,2.6,75.5,9.58,0.0,21.12,29.87,14.06
2017,11,12,98.06,2.68,73.06,9.77,0.0,20.7,29.58,13.54
2017,11,13,97.91,2.77,71.62,10.25,0.0,20.73,29.32,13.64
2017,11,14,97.81,2.77,68.31,12.39,0.0,22.9,30.85,15.33
2017,11,15,97.82,3.35,60.62,14.22,0.0,24.59,30.98,20.16
2017,11,16,97.89,2.92,51.5,13.37,0.0,23.76,30.66,18.23
2017,11,17,97.93,2.2,70.88,13.49,0.0,24.06,30.79,18.49
2017,11,18,98.01,1.91,63.81,12.76,0.0,24.49,32.28,18.04
2017,11,19,98.14,2.19,54.69,12.7,0.0,24.25,31.95,17.62
2017,11,20,98.22,2.75,49.0,12.27,0.0,24.14,31.75,18.21
2017,11,21,98.15,2.66,76.06,13.0,0.35,24.36,32.3,17.98
2017,11,22,98.05,1.93,94.25,13.67,0.32,24.57,31.61,19.51
2017,11,23,98.02,2.2,55.81,12.76,0.04,23.81,31.02,18.31
2017,11,24,98.21,2.45,52.5,10.74,0.0,22.54,30.9,16.57
2017,11,25,98.31,2.85,69.62,7.63,0.0,20.92,30.87,13.85
2017,11,26,98.44,2.37,74.69,7.63,0.0,20.05,30.32,11.4
2017,11,27,98.26,2.52,74.5,6.77,0.0,19.69,30.39,11.17
2017,11,28,98.23,2.3,88.12,6.9,0.0,19.98,30.65,12.12
2017,11,29,98.35,2.46,95.88,7.26,0.0,19.58,30.06,11.35
2017,11,30,98.28,2.48,83.75,7.39,0.0,19.87,29.87,11.73
2017,12,1,98.22,2.99,83.56,7.81,0.0,20.01,30.4,11.78
2017,12,2,98.32,3.19,86.38,7.69,0.0,19.5,29.53,12.05
2017,12,3,98.32,2.96,84.31,7.51,0.0,19.22,29.22,11.47
2017,12,4,98.18,2.58,84.81,7.57,0.0,19.09,29.23,10.63
2017,12,5,98.08,3.22,96.19,8.06,0.0,19.7,29.32,12.01
2017,12,6,98.02,2.76,94.31,8.85,0.0,20.66,29.65,13.23
2017,12,7,98.06,2.93,77.94,8.79,0.0,21.63,31.3,14.51
2017,12,8,98.12,3.27,53.88,8.67,0.0,21.75,31.08,14.87
2017,12,9,98.13,3.15,36.94,8.73,0.0,21.57,30.73,14.94
2017,12,10,98.23,2.67,48.94,5.62,0.0,20.33,29.81,12.11
2017,12,11,98.26,2.3,82.88,6.1,0.0,20.35,30.95,11.4
2017,12,12,98.28,2.03,123.38,6.9,0.0,20.9,31.15,12.95
2017,12,13,98.3,2.4,106.75,7.87,0.0,21.53,31.68,13.19
2017,12,14,98.37,2.81,105.56,8.24,0.0,22.11,31.69,14.32
2017,12,15,98.49,3.16,99.88,8.24,0.0,22.07,31.52,14.93
2017,12,16,98.63,2.8,87.88,8.91,0.0,21.94,30.85,14.62
2017,12,17,98.72,2.55,62.06,9.4,0.0,21.83,30.07,15.25
2017,12,18,98.7,2.94,50.0,6.1,0.0,20.43,29.95,13.55
2017,12,19,98.63,2.93,63.75,4.09,0.0,19.48,29.83,11.0
2017,12,20,98.64,3.06,65.31,5.13,0.0,19.27,30.37,10.37
2017,12,21,98.66,2.79,68.75,6.04,0.0,18.66,28.48,10.55
2017,12,22,98.5,2.75,58.75,6.35,0.0,20.33,29.94,12.71
2017,12,23,98.31,2.66,60.44,6.04,0.0,20.64,29.68,13.84
2017,12,24,98.25,2.2,80.31,6.23,0.0,20.44,29.93,12.26
2017,12,25,98.33,2.23,99.56,6.35,0.0,20.09,30.32,11.8
2017,12,26,98.46,3.15,50.44,3.48,0.0,19.03,29.23,10.3
2017,12,27,98.42,2.66,76.38,3.72,0.0,18.29,29.41,8.79
2017,12,28,98.32,2.77,79.88,4.52,0.0,18.37,29.9,8.8
2017,12,29,98.35,2.62,75.62,5.37,0.0,19.0,29.93,10.12
2017,12,30,98.32,2.58,73.62,5.74,0.0,19.2,29.4,10.98
2017,12,31,98.17,2.32,69.25,5.43,0.0,19.2,29.4,10.49
2018,1,1,97.97,2.5,110.31,5.25,0.0,19.27,29.19,10.7
2018,1,2,98.01,2.54,80.88,5.68,0.0,19.24,28.68,11.31
2018,1,3,98.16,2.26,119.69,5.07,0.0,19.72,28.63,11.13
2018,1,4,98.24,2.3,100.19,3.42,0.0,19.34,28.82,10.15
2018,1,5,98.12,2.16,130.88,4.76,0.0,19.29,29.26,10.28
2018,1,6,98.05,1.77,142.75,5.13,0.0,19.88,28.79,11.58
2018,1,7,98.13,1.84,138.81,5.31,0.0,20.22,28.71,12.86
2018,1,8,98.28,2.92,71.38,5.62,0.0,19.04,29.01,11.2
2018,1,9,98.51,2.93,70.56,4.58,0.0,18.48,28.4,10.34
2018,1,10,98.55,2.52,62.44,3.97,0.0,19.66,29.46,10.68
2018,1,11,98.42,1.89,114.31,3.72,0.0,21.65,30.81,11.83
2018,1,12,98.29,2.13,86.0,4.09,0.0,23.05,32.35,13.56
2018,1,13,98.28,3.36,62.5,3.97,0.0,22.6,31.96,15.19
2018,1,14,98.32,2.42,72.25,5.49,0.0,23.04,32.02,14.89
2018,1,15,98.28,1.89,103.81,6.59,0.0,24.48,32.37,17.51
2018,1,16,98.16,2.62,54.31,4.15,0.0,22.89,32.37,14.37
2018,1,17,98.15,2.52,106.88,4.21,0.0,21.84,31.94,12.18
2018,1,18,98.26,3.07,53.06,3.05,0.0,21.01,31.18,12.45
2018,1,19,98.33,2.71,77.38,3.17,0.0,20.56,31.08,10.4
2018,1,20,98.24,1.79,90.62,3.42,0.0,21.48,31.5,10.98
2018,1,21,98.14,2.09,108.0,3.97,0.0,22.02,31.65,13.43
2018,1,22,98.01,2.6,101.44,4.58,0.0,20.79,30.9,12.09
2018,1,23,97.86,2.36,192.19,5.37,0.0,22.55,31.98,13.08
2018,1,24,97.93,3.2,307.5,4.58,0.0,21.76,31.37,14.38
2018,1,25,97.98,2.67,205.31,1.95,0.0,19.84,29.92,10.53
2018,1,26,98.04,2.11,43.62,1.83,0.0,20.26,30.17,9.32
2018,1,27,98.05,2.35,56.69,2.32,0.0,20.0,30.72,9.05
2018,1,28,98.14,2.31,134.19,3.3,0.0,20.62,31.33,9.9
2018,1,29,98.32,2.3,58.12,3.23,0.0,21.73,31.83,11.39
2018,1,30,98.31,2.02,58.88,3.17,0.0,23.21,32.73,13.18
2018,1,31,98.26,1.93,103.75,2.87,0.0,24.19,33.83,15.58
2018,2,1,98.22,2.23,59.94,2.75,0.0,23.26,33.54,12.62
2018,2,2,98.08,1.37,110.81,2.62,0.0,24.32,34.15,14.62
2018,2,3,98.09,1.44,164.69,2.93,0.0,24.1,33.73,15.8
2018,2,4,98.12,1.91,166.75,4.46,0.0,24.24,33.8,15.94
2018,2,5,98.33,2.14,134.38,5.62,0.0,24.76,34.03,17.22
2018,2,6,98.32,1.43,107.81,6.23,0.0,24.74,32.63,18.41
2018,2,7,98.15,1.76,200.44,6.16,0.0,25.45,32.45,20.33
2018,2,8,98.0,2.77,246.81,5.19,0.0,24.48,33.96,15.41
2018,2,9,97.96,2.45,298.12,4.88,0.0,24.98,33.9,17.67
2018,2,10,98.2,2.94,86.94,4.58,0.0,23.47,31.2,17.43
2018,2,11,98.2,4.04,128.94,8.06,4.28,24.86,33.85,15.68
2018,2,12,98.38,2.65,147.5,10.31,10.88,25.65,33.19,20.08
2018,2,13,98.6,2.73,96.56,12.15,2.07,23.8,30.08,17.83
2018,2,14,98.78,3.2,47.94,11.47,0.16,22.68,29.69,17.65
2018,2,15,98.76,2.68,46.62,6.9,0.0,21.46,30.36,13.18
2018,2,16,98.58,2.61,59.56,6.16,0.0,21.55,31.44,12.19
2018,2,17,98.16,2.16,57.5,6.53,0.0,22.87,32.51,13.12
2018,2,18,98.01,1.86,95.25,6.29,0.0,23.93,33.71,15.35
2018,2,19,98.03,2.02,110.5,6.41,0.0,24.99,34.57,16.47
2018,2,20,98.04,2.17,91.88,7.32,0.0,25.44,34.27,17.22
2018,2,21,97.94,2.42,114.62,7.75,0.0,26.03,34.51,18.23
2018,2,22,97.88,1.98,138.25,6.96,0.0,26.49,34.9,18.98
2018,2,23,97.93,2.6,139.38,6.59,0.0,27.06,35.69,18.99
2018,2,24,98.1,2.88,135.56,7.26,0.0,27.87,36.49,20.15
2018,2,25,98.16,2.47,127.62,6.84,0.0,28.53,37.17,20.44
2018,2,26,98.06,2.12,182.5,6.65,0.0,28.97,37.19,22.23
2018,2,27,98.03,2.77,37.31,5.31,0.0,27.92,37.33,18.94
2018,2,28,98.01,2.63,61.75,4.33,0.0,27.75,37.76,17.56
2018,3,1,97.92,2.06,91.44,5.07,0.0,28.44,37.65,18.47
2018,3,2,97.81,1.43,203.19,5.43,0.0,30.05,38.65,21.67
2018,3,3,97.7,1.38,215.38,5.68,0.0,30.73,38.48,22.51
2018,3,4,97.72,2.26,107.88,5.55,0.0,29.75,38.11,21.27
2018,3,5,97.8,2.34,183.19,5.37,0.0,30.42,38.72,22.07
2018,3,6,97.94,2.49,37.12,5.86,0.0,29.4,37.82,21.96
2018,3,7,97.94,3.23,85.88,6.04,0.0,29.25,37.71,20.7
2018,3,8,97.97,3.64,103.38,6.47,0.0,29.41,37.8,21.61
2018,3,9,98.03,3.72,76.12,6.35,0.0,28.81,37.4,21.29
2018,3,10,97.97,1.98,131.06,6.35,0.0,30.06,38.2,21.15
2018,3,11,98.04,2.34,195.31,7.14,1.45,28.93,36.13,23.97
2018,3,12,98.03,1.56,216.0,7.51,0.06,30.25,37.98,22.94
2018,3,13,97.97,2.28,196.25,6.84,0.0,30.55,38.77,22.0
2018,3,14,97.77,2.42,207.31,6.29,0.0,31.68,40.12,22.52
2018,3,15,97.78,3.59,304.81,6.35,0.15,30.74,38.23,24.48
2018,3,16,97.86,3.3,226.56,8.73,2.99,28.92,35.84,23.59
2018,3,17,97.93,1.78,188.88,8.79,0.05,27.6,35.81,19.19
2018,3,18,97.99,2.16,133.0,7.51,0.0,29.36,37.27,21.9
2018,3,19,98.04,3.4,97.69,6.77,0.0,30.82,38.83,22.77
2018,3,20,97.9,1.62,145.38,6.59,0.0,30.45,36.8,25.08
2018,3,21,97.71,2.54,238.94,7.26,0.0,31.37,39.27,24.26
2018,3,22,97.65,4.23,311.94,4.82,0.0,30.3,39.13,21.75
2018,3,23,97.7,3.62,322.56,4.03,0.0,29.67,38.9,20.69
2018,3,24,97.91,3.55,141.25,4.33,0.0,30.39,39.69,21.44
2018,3,25,98.1,3.64,121.25,4.09,0.0,30.37,39.17,21.4
2018,3,26,98.06,2.82,160.5,3.36,0.0,31.08,40.62,21.48
2018,3,27,97.82,2.06,167.44,3.23,0.0,31.64,40.86,20.88
2018,3,28,97.68,1.56,217.56,3.3,0.0,32.76,40.6,25.28
2018,3,29,97.6,2.24,207.56,2.93,0.0,32.62,42.68,22.9
2018,3,30,97.55,1.83,199.69,2.75,0.0,32.93,42.52,22.09
2018,3,31,97.5,1.55,274.19,2.75,0.0,33.21,42.72,23.76
2018,4,1,97.53,2.92,279.0,4.64,0.0,32.19,41.69,22.72
2018,4,2,97.64,1.98,140.44,3.48,0.0,31.4,40.96,21.58
2018,4,3,97.62,1.98,242.5,6.9,0.0,32.35,41.63,21.87
2018,4,4,97.43,1.65,159.0,5.19,0.0,33.77,42.28,24.34
2018,4,5,97.3,2.42,246.25,5.19,0.0,34.51,43.1,25.54
2018,4,6,97.5,1.82,253.56,5.8,0.0,32.65,39.98,24.38
2018,4,7,97.61,2.86,246.5,6.41,0.02,34.65,42.29,27.11
2018,4,8,97.79,3.99,197.62,9.46,1.8,32.97,39.04,25.63
2018,4,9,97.76,2.57,190.62,8.67,0.01,33.53,40.82,25.67
2018,4,10,97.67,2.72,163.56,9.28,1.12,33.78,40.88,27.06
2018,4,11,97.69,2.29,178.56,10.93,4.87,32.89,39.64,25.49
2018,4,12,97.59,1.8,206.56,10.25,0.52,33.2,40.08,25.8
2018,4,13,97.63,2.45,159.5,10.07,0.97,33.74,40.93,25.74
2018,4,14,97.55,3.37,151.0,10.5,0.3,34.98,41.44,28.12
2018,4,15,97.65,4.48,154.56,12.08,3.42,34.11,41.21,27.98
2018,4,16,97.74,2.08,165.88,11.54,0.68,33.97,41.49,26.18
2018,4,17,97.72,2.92,258.38,9.58,0.0,35.43,43.79,27.08
2018,4,18,97.58,3.48,324.06,7.26,0.0,36.05,44.83,27.94
2018,4,19,97.38,2.47,247.62,4.52,0.0,34.81,43.81,24.49
2018,4,20,97.36,4.25,295.06,5.31,0.0,35.12,44.48,25.74
2018,4,21,97.47,4.71,312.75,5.86,0.0,35.15,43.77,26.71
2018,4,22,97.5,2.31,280.12,5.62,0.0,35.39,43.51,26.03
2018,4,23,97.5,2.92,198.06,5.19,0.0,35.25,43.45,26.0
2018,4,24,97.54,3.1,81.81,3.17,0.0,34.89,43.33,25.02
2018,4,25,97.49,1.68,172.06,4.52,0.0,34.29,42.81,23.56
2018,4,26,97.39,1.59,226.62,4.88,0.0,34.84,43.5,26.52
2018,4,27,97.51,2.5,255.69,3.97,0.0,35.37,44.3,25.86
2018,4,28,97.48,2.57,222.06,5.98,0.0,36.38,45.22,26.5
2018,4,29,97.28,4.0,298.31,6.16,0.0,37.8,46.5,29.62
2018,4,30,97.18,5.34,295.19,5.98,0.0,37.04,45.77,28.01
2018,5,1,97.31,3.16,239.56,7.14,0.0,37.87,45.48,29.86
2018,5,2,97.32,3.5,279.75,7.2,0.17,37.66,45.63,29.64
2018,5,3,97.44,3.39,157.0,10.01,1.27,37.44,44.62,30.12
2018,5,4,97.53,3.2,195.06,11.47,1.78,36.49,43.21,29.26
2018,5,5,97.49,3.17,234.31,9.09,0.0,37.44,44.6,30.44
2018,5,6,97.51,4.03,222.69,9.28,0.31,38.11,45.39,30.7
2018,5,7,97.42,2.95,280.25,8.48,0.13,37.58,44.01,31.62
2018,5,8,97.35,4.49,309.06,6.47,0.0,37.1,45.2,28.7
2018,5,9,97.44,3.59,317.5,5.86,0.0,36.61,44.58,27.98
2018,5,10,97.56,3.11,247.62,8.73,0.0,36.75,43.97,28.72
2018,5,11,97.36,2.82,174.94,8.0,0.0,38.37,45.67,30.25
2018,5,12,97.28,3.14,255.31,8.06,0.01,38.67,45.95,31.82
2018,5,13,97.32,2.87,246.0,6.96,0.07,38.01,45.08,30.65
2018,5,14,97.35,4.16,267.56,8.48,0.29,37.38,44.11,30.78
2018,5,15,97.34,3.73,228.12,8.24,0.02,36.44,43.61,29.34
2018,5,16,97.23,2.97,202.56,8.48,0.06,37.48,44.33,30.55
2018,5,17,97.18,2.61,251.38,7.81,0.05,38.34,45.4,30.51
2018,5,18,97.11,4.9,265.0,8.18,0.0,38.71,45.83,31.92
2018,5,19,97.06,4.2,311.25,6.16,0.0,38.08,46.15,29.55
2018,5,20,97.12,2.06,237.62,5.86,0.0,38.19,45.89,29.16
2018,5,21,97.17,3.32,159.38,8.79,0.0,38.55,45.86,30.76
2018,5,22,97.25,4.17,175.44,11.72,0.37,38.07,44.33,31.98
2018,5,23,97.15,3.6,240.81,9.95,0.05,38.38,44.54,32.83
2018,5,24,96.97,3.94,241.25,8.0,0.0,38.95,46.43,32.69
2018,5,25,96.95,3.66,158.31,6.71,0.0,38.46,46.9,29.55
2018,5,26,97.02,3.62,154.81,11.54,6.55,38.22,45.44,30.54
2018,5,27,97.12,4.3,177.69,14.47,3.62,34.76,40.23,29.76
2018,5,28,96.8,3.88,222.12,12.7,0.0,37.05,45.53,28.74
2018,5,29,96.72,5.21,276.62,10.62,0.0,38.6,46.48,30.15
2018,5,30,96.82,4.59,279.06,11.11,0.6,38.98,45.71,32.01
2018,5,31,97.03,3.38,224.62,12.45,1.32,38.02,44.18,32.74
2018,6,1,97.26,4.19,207.62,15.69,11.53,34.76,42.37,27.37
2018,6,2,97.34,3.88,190.94,17.03,0.86,31.4,37.91,26.58
2018,6,3,97.1,3.63,240.31,16.3,4.23,33.73,40.67,26.87
2018,6,4,96.94,4.7,271.06,16.3,5.94,33.89,41.06,27.55
2018,6,5,97.01,3.28,216.62,16.72,6.9,33.23,40.45,27.33
2018,6,6,97.22,2.72,241.62,18.43,5.47,32.46,37.94,27.45
2018,6,7,96.98,3.8,220.56,19.23,16.52,30.69,36.26,26.72
2018,6,8,96.83,4.12,240.94,19.71,10.59,30.05,34.86,26.73
2018,6,9,96.69,3.91,273.0,19.35,13.34,29.58,33.98,25.93
2018,6,10,96.74,5.21,265.19,20.45,41.83,27.65,30.94,25.29
2018,6,11,96.83,5.65,271.12,19.78,13.78,29.48,33.91,25.6
2018,6,12,96.82,6.54,259.19,18.49,0.32,29.62,34.44,25.63
2018,6,13,96.89,5.58,266.25,17.76,0.0,31.01,37.76,25.3
2018,6,14,97.02,5.55,276.69,17.33,0.0,31.71,38.55,26.01
2018,6,15,97.15,5.39,268.19,16.05,1.04,31.41,38.23,25.5
2018,6,16,97.29,5.76,274.19,15.93,0.26,31.4,38.21,25.8
2018,6,17,97.25,5.48,258.94,15.62,0.0,31.22,37.19,26.24
2018,6,18,97.13,4.17,243.94,18.19,6.99,30.33,35.77,25.26
2018,6,19,97.08,3.16,246.81,18.07,6.01,30.96,36.4,25.35
2018,6,20,97.11,2.03,220.94,18.98,5.54,31.15,36.14,26.02
2018,6,21,97.16,2.3,227.31,20.08,11.43,29.93,34.28,25.97
2018,6,22,97.19,2.59,247.5,18.92,4.06,29.19,33.7,25.55
2018,6,23,97.12,2.08,211.94,18.31,2.32,29.44,34.52,25.23
2018,6,24,97.13,3.81,241.38,18.49,1.19,29.38,34.4,25.04
2018,6,25,96.97,4.81,232.0,17.88,2.28,29.39,34.79,24.91
2018,6,26,96.89,6.32,251.69,17.88,6.84,28.37,33.5,25.2
2018,6,27,96.86,6.04,254.44,18.55,10.87,26.65,29.32,24.52
2018,6,28,97.01,3.98,246.06,18.68,45.03,25.71,28.05,23.79
2018,6,29,97.16,2.97,218.38,17.52,4.54,27.65,32.74,22.97
2018,6,30,97.29,2.91,251.12,17.7,3.36,28.76,33.59,23.59
2018,7,1,97.3,2.74,261.12,18.07,11.02,28.49,33.04,24.52
2018,7,2,97.22,2.72,246.81,18.49,3.0,28.58,32.45,24.39
2018,7,3,97.2,5.31,241.69,18.49,8.24,27.4,31.33,24.73
2018,7,4,97.25,5.23,250.19,17.94,4.31,26.87,31.08,23.31
2018,7,5,97.19,4.36,256.19,18.86,19.09,26.62,30.08,23.75
2018,7,6,97.05,5.97,271.88,19.23,52.91,25.57,27.53,24.31
2018,7,7,96.9,3.3,291.88,19.41,19.35,27.47,31.18,24.25
2018,7,8,96.79,4.97,290.25,20.81,30.91,27.49,30.94,25.08
2018,7,9,96.77,7.02,275.94,19.59,5.67,26.51,29.56,24.21
2018,7,10,96.89,6.57,262.69,17.94,23.95,24.9,27.32,23.56
2018,7,11,96.83,6.84,255.44,18.92,32.32,25.33,27.99,23.51
2018,7,12,96.81,7.24,258.25,18.8,15.99,25.62,28.23,23.69
2018,7,13,96.89,5.52,264.44,17.27,3.78,24.83,28.06,22.21
2018,7,14,96.84,4.79,264.06,18.68,5.22,26.26,29.55,23.41
2018,7,15,96.7,4.5,259.81,19.59,8.06,27.13,31.11,24.05
2018,7,16,96.62,5.1,259.56,20.2,16.21,27.5,32.23,24.39
2018,7,17,96.76,6.77,256.56,18.8,6.27,25.75,28.11,23.89
2018,7,18,96.92,5.67,262.31,18.74,0.97,26.1,29.28,23.55
2018,7,19,96.95,4.54,257.31,19.04,1.05,26.54,30.62,23.57
2018,7,20,96.95,4.96,260.06,18.98,1.62,25.9,28.61,24.26
2018,7,21,97.05,5.28,255.44,18.74,3.5,26.23,29.9,23.37
2018,7,22,97.02,5.57,258.81,18.74,12.09,25.62,28.91,23.72
2018,7,23,96.99,6.07,255.12,18.13,7.06,25.65,29.52,22.69
2018,7,24,97.14,5.34,252.31,18.07,0.43,26.75,31.4,23.18
2018,7,25,97.2,5.23,258.0,18.49,2.42,26.54,31.03,23.66
2018,7,26,97.27,4.85,260.12,18.31,1.26,25.98,29.15,23.51
2018,7,27,97.25,4.3,270.31,18.19,1.85,26.64,31.01,23.43
2018,7,28,97.25,3.82,277.56,18.49,0.48,27.11,31.51,23.26
2018,7,29,97.17,4.22,287.75,18.55,0.01,27.12,31.24,23.94
2018,7,30,97.17,4.16,287.0,18.37,0.12,26.87,30.93,23.89
2018,7,31,97.16,4.71,280.69,18.13,0.07,26.9,30.98,24.01
2018,8,1,97.22,4.37,278.12,18.31,0.08,26.83,30.65,23.28
2018,8,2,97.38,4.73,289.31,18.37,0.05,27.08,31.12,23.8
2018,8,3,97.44,4.69,288.25,18.31,0.02,27.12,31.35,23.88
2018,8,4,97.38,4.8,282.31,18.25,0.0,27.25,31.84,23.21
2018,8,5,97.33,4.95,280.75,18.07,0.04,27.01,31.19,23.46
2018,8,6,97.17,5.34,287.5,17.88,0.11,26.94,31.2,23.73
2018,8,7,97.03,5.09,285.44,17.76,1.3,26.33,30.65,22.93
2018,8,8,96.98,4.98,269.06,17.64,3.01,24.73,26.9,23.3
2018,8,9,97.22,4.84,271.5,17.94,4.38,26.78,31.86,22.68
2018,8,10,97.34,5.56,284.62,18.43,2.58,26.79,31.05,23.4
2018,8,11,97.17,6.07,284.25,18.68,30.94,25.36,27.65,23.73
2018,8,12,96.98,5.27,275.75,18.68,12.82,25.8,29.14,23.24
2018,8,13,97.01,3.93,264.62,18.8,3.93,26.87,31.15,23.33
2018,8,14,96.97,4.46,287.0,18.8,0.93,26.64,30.4,23.86
2018,8,15,96.89,5.07,300.88,19.65,37.35,26.25,29.59,24.27
2018,8,16,96.54,3.12,259.88,21.12,39.07,26.98,30.1,25.02
2018,8,17,96.56,4.31,247.06,19.65,11.16,26.73,31.59,23.9
2018,8,18,96.94,5.77,275.38,18.07,3.44,25.83,30.01,22.8
2018,8,19,97.0,4.67,287.56,19.17,4.51,26.48,30.74,23.27
2018,8,20,96.96,6.66,278.5,18.31,38.33,24.56,26.7,23.19
2018,8,21,96.92,8.49,265.19,18.07,24.82,24.55,27.08,22.88
2018,8,22,97.2,5.41,263.69,18.37,0.75,25.98,30.3,22.32
2018,8,23,97.31,5.51,273.06,18.49,0.27,26.09,30.33,23.44
2018,8,24,97.36,4.78,289.69,18.25,0.13,26.08,30.53,22.92
2018,8,25,97.33,4.53,283.12,18.43,0.11,26.05,29.96,23.37
2018,8,26,97.23,4.38,275.19,18.01,7.18,25.44,29.01,23.0
2018,8,27,97.2,4.47,269.94,18.13,3.72,24.86,27.3,22.99
2018,8,28,97.19,5.09,269.44,17.64,5.28,24.09,25.96,22.87
2018,8,29,97.37,3.92,262.0,17.64,6.18,24.61,27.36,22.31
2018,8,30,97.34,4.4,281.31,18.07,0.57,25.79,30.2,22.46
2018,8,31,97.37,4.92,279.94,18.01,4.05,25.15,28.79,22.92
2018,9,1,97.47,4.98,280.31,17.76,2.83,25.08,28.84,22.75
2018,9,2,97.52,3.87,272.38,17.7,3.62,25.01,28.86,22.52
2018,9,3,97.51,4.07,274.12,17.82,1.43,25.66,30.23,22.75
2018,9,4,97.56,4.3,274.38,17.4,0.79,25.28,29.3,22.21
2018,9,5,97.45,4.95,281.25,17.33,0.12,25.29,29.75,21.81
2018,9,6,97.36,4.82,284.0,17.09,6.05,23.69,25.73,21.94
2018,9,7,97.39,4.91,280.44,17.03,8.18,23.9,27.17,21.39
2018,9,8,97.51,3.26,256.0,16.05,0.26,24.91,29.7,21.44
2018,9,9,97.73,1.68,294.38,16.24,0.06,25.6,30.15,21.02
2018,9,10,97.93,2.03,317.12,16.42,0.0,25.66,30.26,20.62
2018,9,11,97.95,2.33,290.69,16.85,0.0,25.19,29.08,21.69
2018,9,12,97.75,2.78,281.88,17.46,1.37,25.83,30.76,21.88
2018,9,13,97.68,2.53,288.94,16.48,0.15,25.27,30.24,20.56
2018,9,14,97.73,1.98,286.94,16.66,0.0,25.6,30.93,20.34
2018,9,15,97.8,2.2,328.75,17.58,0.0,26.29,30.95,21.34
2018,9,16,97.64,2.51,325.38,17.46,0.02,26.24,30.89,22.2
2018,9,17,97.5,2.18,143.56,17.33,1.62,26.54,30.55,22.4
2018,9,18,97.52,2.58,241.25,17.09,0.06,26.48,31.61,21.14
2018,9,19,97.49,2.78,165.19,17.82,0.35,26.76,31.67,22.45
2018,9,20,97.26,3.7,177.88,17.88,0.93,26.98,32.5,22.08
2018,9,21,96.89,6.06,318.69,19.23,48.83,25.6,29.0,23.81
2018,9,22,97.35,5.98,207.81,18.49,12.69,25.94,29.8,23.39
2018,9,23,97.96,3.12,179.25,17.64,0.13,25.94,30.37,22.41
2018,9,24,97.96,2.0,205.31,17.58,4.7,26.58,30.8,21.29
2018,9,25,97.84,1.86,290.31,17.88,0.26,26.82,31.03,22.33
2018,9,26,97.77,1.55,160.0,16.91,0.05,26.89,31.26,22.29
2018,9,27,97.8,1.21,182.88,16.6,0.02,27.1,31.73,21.9
2018,9,28,97.87,1.44,153.75,16.85,0.0,27.08,31.87,21.83
2018,9,29,97.89,1.71,137.12,16.72,0.0,27.01,31.83,21.52
2018,9,30,97.88,1.56,129.06,16.05,0.0,26.7,31.79,21.06
2018,10,1,97.89,1.63,160.62,16.17,0.0,26.69,31.69,21.99
2018,10,2,97.97,1.45,170.19,16.05,0.0,26.55,31.69,21.69
2018,10,3,97.95,1.66,165.81,15.81,0.0,26.14,31.34,21.48
2018,10,4,97.98,1.77,126.19,15.56,0.0,25.87,31.03,20.56
2018,10,5,98.04,1.88,151.75,15.99,0.0,26.02,31.32,20.33
2018,10,6,98.0,1.83,167.69,16.24,0.0,26.44,31.98,20.8
2018,10,7,97.99,2.12,125.31,15.38,0.0,25.98,31.16,21.04
2018,10,8,97.91,1.76,163.38,15.14,0.0,26.17,31.54,21.75
2018,10,9,97.79,1.82,169.44,14.22,0.0,26.01,31.82,20.42
2018,10,10,97.67,2.21,115.19,13.37,0.0,25.32,31.88,19.19
2018,10,11,97.63,3.84,23.94,14.28,0.0,24.65,31.26,19.38
2018,10,12,97.77,3.62,77.06,15.56,0.0,25.36,31.85,20.07
2018,10,13,98.01,2.03,57.12,15.5,0.0,25.37,31.35,19.94
2018,10,14,98.1,1.79,123.81,14.4,0.0,25.57,31.68,19.98
2018,10,15,98.22,1.7,137.88,12.94,0.0,25.11,31.66,20.45
2018,10,16,98.23,1.91,152.38,12.27,0.0,24.83,31.94,19.69
2018,10,17,98.12,1.71,139.5,13.12,0.0,25.42,31.98,20.47
2018,10,18,98.04,1.7,164.5,13.61,0.0,26.13,32.94,20.66
2018,10,19,98.1,1.73,168.31,13.61,0.0,26.04,33.47,20.23
2018,10,20,98.21,1.77,145.44,13.55,0.0,26.44,33.58,21.37
2018,10,21,98.24,1.44,157.0,13.98,0.0,26.73,34.06,21.08
