-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 03/31/2021 
Location: Latitude  21.4549   Longitude 80.1961 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 342.12 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WD10M,QV2M,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN
2017,11,10,97.41,1.95,91.88,9.22,0.0,21.5,30.35,15.46
2017,11,11,97.44,1.59,62.94,8.79,0.0,21.32,29.85,13.73
2017,11,12,97.31,2.07,80.56,9.09,0.0,20.76,29.54,13.51
2017,11,13,97.17,2.09,89.94,9.7,0.0,20.65,29.22,13.73
2017,11,14,97.08,2.01,95.69,11.78,0.0,22.62,30.79,14.74
2017,11,15,97.11,3.16,72.25,13.49,0.0,23.09,28.26,18.86
2017,11,16,97.14,2.72,57.75,13.49,0.0,23.48,30.33,17.51
2017,11,17,97.19,1.87,58.38,13.55,0.1,23.8,30.4,18.35
2017,11,18,97.27,1.08,95.81,12.88,0.02,24.44,31.76,18.35
2017,11,19,97.38,1.18,131.06,12.82,0.0,24.76,31.51,18.24
2017,11,20,97.47,2.45,35.0,11.96,0.0,24.09,31.69,18.32
2017,11,21,97.42,2.05,101.88,11.05,0.06,23.6,31.8,16.79
2017,11,22,97.32,1.6,140.12,11.66,0.02,23.33,30.42,17.09
2017,11,23,97.29,1.98,128.44,11.35,0.0,22.6,30.37,17.08
2017,11,24,97.47,2.03,100.75,8.91,0.0,21.17,30.12,14.57
2017,11,25,97.56,2.36,82.0,6.41,0.0,20.05,30.79,11.77
2017,11,26,97.67,1.33,112.62,6.29,0.0,20.48,30.35,11.78
2017,11,27,97.48,1.66,101.5,6.23,0.0,20.01,30.44,11.17
2017,11,28,97.47,1.1,105.75,6.53,0.0,20.44,30.26,13.22
2017,11,29,97.6,1.69,134.88,7.08,0.0,19.79,29.58,11.65
2017,11,30,97.53,1.31,98.0,7.26,0.0,20.27,29.65,12.46
2017,12,1,97.48,2.26,96.44,7.51,0.0,19.75,30.01,11.86
2017,12,2,97.58,2.53,92.69,6.96,0.0,19.14,29.51,11.6
2017,12,3,97.57,1.87,75.38,6.47,0.0,18.99,29.2,11.81
2017,12,4,97.45,1.57,147.31,6.71,0.0,18.87,28.66,10.49
2017,12,5,97.36,2.73,105.19,7.51,0.0,18.88,29.24,11.0
2017,12,6,97.3,2.08,113.56,7.93,0.0,20.03,29.53,12.33
2017,12,7,97.32,2.47,59.44,8.0,0.0,21.39,31.82,13.9
2017,12,8,97.36,3.26,55.44,7.93,0.0,21.93,31.67,15.24
2017,12,9,97.37,3.51,96.81,7.14,0.0,21.16,30.3,15.18
2017,12,10,97.45,2.87,87.44,5.07,0.0,19.8,29.84,11.93
2017,12,11,97.49,1.91,152.38,5.43,0.0,20.07,30.73,11.36
2017,12,12,97.53,1.76,142.88,7.14,0.0,20.51,30.96,12.52
2017,12,13,97.57,1.92,134.44,7.87,0.0,21.44,31.15,13.58
2017,12,14,97.65,1.98,122.12,8.24,0.0,21.76,30.98,14.42
2017,12,15,97.76,2.14,115.19,8.18,0.0,21.65,31.02,14.62
2017,12,16,97.88,1.82,56.38,8.67,0.0,21.8,30.6,14.92
2017,12,17,97.97,2.37,32.75,7.69,0.0,21.3,30.05,14.74
2017,12,18,97.93,2.58,29.75,4.21,0.0,20.0,30.11,12.42
2017,12,19,97.85,2.38,62.88,3.3,0.0,19.14,30.56,10.65
2017,12,20,97.87,2.27,74.56,4.39,0.0,19.59,31.26,10.62
2017,12,21,97.88,1.92,92.69,5.55,0.0,19.27,28.98,10.86
2017,12,22,97.74,1.88,56.31,5.55,0.0,20.44,30.27,12.46
2017,12,23,97.55,2.2,46.62,4.46,0.0,20.34,30.02,13.73
2017,12,24,97.5,2.18,129.69,5.19,0.0,20.19,29.6,12.41
2017,12,25,97.57,2.59,154.0,5.19,0.0,19.49,30.24,11.51
2017,12,26,97.69,2.8,37.69,2.75,0.0,18.57,29.85,9.73
2017,12,27,97.65,1.76,136.38,2.87,0.0,18.73,29.43,9.04
2017,12,28,97.56,2.38,110.94,3.97,0.0,18.59,30.28,9.45
2017,12,29,97.61,2.47,103.81,5.0,0.0,18.9,29.53,10.69
2017,12,30,97.57,2.43,98.5,5.0,0.0,19.08,29.43,11.13
2017,12,31,97.42,2.05,114.12,5.0,0.0,18.98,28.9,11.07
2018,1,1,97.24,2.14,131.81,4.64,0.0,18.73,28.21,10.67
2018,1,2,97.28,2.44,112.81,5.13,0.0,18.43,27.18,11.16
2018,1,3,97.41,2.07,149.75,4.46,0.0,18.24,27.55,10.38
2018,1,4,97.48,2.18,106.31,2.5,0.0,17.94,28.23,8.9
2018,1,5,97.38,1.96,164.06,4.52,0.0,18.24,28.08,8.4
2018,1,6,97.31,2.21,146.25,4.64,0.0,18.49,27.62,10.12
2018,1,7,97.4,1.91,124.56,5.13,0.0,18.44,27.31,10.76
2018,1,8,97.56,2.8,99.25,4.94,0.0,18.02,28.24,10.47
2018,1,9,97.77,2.06,78.88,4.03,0.0,17.73,27.83,9.19
2018,1,10,97.79,2.0,119.69,3.11,0.0,19.0,29.29,9.23
2018,1,11,97.65,2.25,134.81,2.75,0.0,20.44,30.47,10.99
2018,1,12,97.54,2.38,121.62,2.81,0.0,21.36,31.62,12.23
2018,1,13,97.52,2.93,42.19,3.23,0.0,21.9,31.68,13.94
2018,1,14,97.57,1.95,121.94,5.43,0.0,22.36,30.87,14.35
2018,1,15,97.54,2.25,128.38,5.31,0.0,22.04,31.51,14.22
2018,1,16,97.42,2.6,109.75,3.23,0.0,20.98,31.28,12.58
2018,1,17,97.42,2.52,130.06,3.48,0.0,20.1,31.01,10.46
2018,1,18,97.5,2.78,53.06,2.26,0.0,19.87,30.73,11.02
2018,1,19,97.57,2.12,94.06,2.75,0.0,20.21,31.15,10.3
2018,1,20,97.47,1.34,148.5,3.3,0.0,21.64,31.55,12.16
2018,1,21,97.39,1.59,114.0,4.03,0.0,21.37,31.3,12.37
2018,1,22,97.26,2.1,120.19,4.64,0.0,20.35,30.46,11.7
2018,1,23,97.13,2.72,167.56,5.31,0.0,20.4,30.01,12.1
2018,1,24,97.15,3.17,233.38,4.52,0.0,20.72,30.41,13.58
2018,1,25,97.21,2.61,145.62,1.95,0.0,18.89,29.07,10.2
2018,1,26,97.27,2.41,113.62,1.89,0.0,19.0,29.44,9.29
2018,1,27,97.3,2.46,95.75,2.44,0.0,19.01,29.87,9.26
2018,1,28,97.4,2.13,128.94,2.93,0.0,19.81,30.51,9.75
2018,1,29,97.57,2.64,139.69,2.93,0.0,19.99,30.95,10.09
2018,1,30,97.54,2.95,69.5,2.93,0.0,21.3,32.54,11.79
2018,1,31,97.48,3.14,183.62,2.81,0.0,22.11,33.38,12.67
2018,2,1,97.44,2.72,101.06,2.93,0.0,22.49,33.05,13.0
2018,2,2,97.33,2.12,135.88,2.93,0.0,22.7,33.38,12.97
2018,2,3,97.34,2.16,170.38,3.54,0.0,23.08,33.04,13.48
2018,2,4,97.38,1.69,153.75,3.91,0.0,23.99,32.97,15.79
2018,2,5,97.6,1.39,129.44,5.0,0.0,24.73,33.11,16.33
2018,2,6,97.57,1.38,161.56,5.92,0.0,24.39,31.79,16.44
2018,2,7,97.4,1.97,258.62,6.1,0.0,24.41,31.67,18.89
2018,2,8,97.26,2.42,208.06,6.04,0.0,23.86,32.41,16.43
2018,2,9,97.18,2.1,213.31,5.07,0.0,24.49,33.08,18.1
2018,2,10,97.46,3.66,81.19,5.19,0.0,23.02,30.73,17.31
2018,2,11,97.49,3.18,127.94,7.39,4.2,24.31,33.26,15.51
2018,2,12,97.72,2.71,121.44,10.5,7.11,21.83,28.86,17.69
2018,2,13,97.89,2.46,130.31,11.23,11.86,22.25,29.12,16.77
2018,2,14,98.05,3.01,93.56,10.07,4.92,21.21,28.98,15.31
2018,2,15,98.0,2.92,132.25,5.8,0.0,19.9,29.47,11.95
2018,2,16,97.8,2.55,28.81,6.1,0.0,21.1,30.49,11.65
2018,2,17,97.4,1.8,102.62,6.47,0.0,22.49,31.15,12.92
2018,2,18,97.28,1.58,135.56,6.47,0.0,23.33,31.83,14.48
2018,2,19,97.32,1.64,149.06,7.14,0.0,24.13,32.43,14.93
2018,2,20,97.32,2.06,102.5,7.87,0.0,24.32,32.74,15.74
2018,2,21,97.22,2.21,125.12,6.65,0.0,24.26,33.05,15.41
2018,2,22,97.15,1.84,134.19,6.16,0.0,24.94,33.5,16.2
2018,2,23,97.2,2.16,174.44,6.9,0.0,25.83,34.58,17.52
2018,2,24,97.37,2.09,182.69,7.32,0.0,26.95,35.3,18.55
2018,2,25,97.43,1.35,195.5,7.57,0.28,28.26,35.97,20.3
2018,2,26,97.34,2.74,158.69,7.69,0.23,26.98,35.28,20.87
2018,2,27,97.31,3.23,103.94,4.82,0.0,25.69,36.08,16.9
2018,2,28,97.28,2.55,120.81,4.64,0.0,26.55,36.62,16.45
2018,3,1,97.18,1.99,140.62,5.55,0.0,27.66,36.87,17.98
2018,3,2,97.07,1.72,227.44,5.98,0.0,28.66,37.58,21.56
2018,3,3,96.93,2.02,271.06,5.86,0.0,29.4,37.95,21.73
2018,3,4,96.99,2.05,69.31,5.62,0.0,28.87,37.25,19.93
2018,3,5,97.11,2.06,141.62,5.92,0.0,29.08,36.8,20.64
2018,3,6,97.24,2.23,98.25,6.35,0.04,27.83,36.27,20.41
2018,3,7,97.24,2.25,97.62,5.43,0.0,28.44,36.76,19.48
2018,3,8,97.28,3.51,69.75,5.19,0.12,28.13,36.91,20.34
2018,3,9,97.32,2.23,129.12,5.43,0.03,28.17,36.3,20.04
2018,3,10,97.25,1.98,185.0,5.86,0.0,29.54,37.65,20.33
2018,3,11,97.27,3.46,176.19,6.84,0.0,29.03,36.16,22.58
2018,3,12,97.26,2.73,239.5,7.08,0.0,28.69,37.23,22.22
2018,3,13,97.21,2.85,237.19,5.86,0.0,29.1,38.43,21.17
2018,3,14,97.06,2.05,216.12,6.35,0.0,30.5,38.96,23.35
2018,3,15,97.03,2.96,303.19,6.53,0.14,29.46,37.19,23.89
2018,3,16,97.09,3.45,236.31,8.24,0.94,27.94,34.86,21.44
2018,3,17,97.18,2.88,215.88,8.42,0.19,26.74,35.36,18.43
2018,3,18,97.26,1.45,174.12,6.35,0.0,28.56,36.6,20.94
2018,3,19,97.34,2.86,110.38,5.43,0.0,29.42,38.02,20.74
2018,3,20,97.15,2.3,176.88,5.25,0.0,30.05,38.49,21.76
2018,3,21,96.97,1.67,200.75,6.9,0.0,30.97,38.02,25.28
2018,3,22,96.85,3.46,307.38,4.76,0.0,29.59,38.82,20.97
2018,3,23,96.94,2.84,258.69,3.85,0.0,28.97,37.93,19.58
2018,3,24,97.18,3.22,123.25,4.21,0.0,29.53,38.85,20.67
2018,3,25,97.36,3.45,115.31,3.91,0.0,29.46,38.06,20.7
2018,3,26,97.3,2.7,196.06,3.05,0.0,30.23,39.54,21.58
2018,3,27,97.08,1.84,158.25,2.87,0.0,30.45,38.64,19.88
2018,3,28,96.95,2.21,171.62,3.23,0.0,31.7,40.1,23.42
2018,3,29,96.84,1.42,245.44,2.87,0.0,32.18,42.02,21.21
2018,3,30,96.8,2.48,173.0,2.56,0.0,31.49,41.69,20.78
2018,3,31,96.76,1.49,214.62,2.56,0.0,32.12,41.84,23.55
2018,4,1,96.77,2.97,222.19,4.82,1.36,31.15,40.39,22.23
2018,4,2,96.93,2.05,150.94,5.92,0.05,29.62,38.87,19.75
2018,4,3,96.88,2.29,191.44,6.71,0.0,30.67,40.41,20.18
2018,4,4,96.72,1.86,182.12,6.47,0.0,32.3,40.92,23.67
2018,4,5,96.57,3.4,213.75,7.14,0.0,32.81,41.76,23.87
2018,4,6,96.7,3.7,243.62,6.53,0.01,33.01,40.61,24.27
2018,4,7,96.89,2.55,232.75,6.96,0.4,34.23,40.69,28.78
2018,4,8,97.04,3.76,203.88,8.67,0.02,31.51,39.5,24.54
2018,4,9,97.04,2.44,214.88,8.73,0.0,32.2,39.79,23.72
2018,4,10,96.94,2.02,214.06,8.67,1.55,33.26,40.15,26.25
2018,4,11,96.97,2.63,239.31,9.77,0.99,32.75,39.47,26.13
2018,4,12,96.85,1.86,235.81,9.7,1.09,32.2,39.22,25.37
2018,4,13,96.92,3.04,202.94,10.74,5.27,32.19,39.58,24.65
2018,4,14,96.87,3.16,189.5,12.82,4.35,31.97,38.97,25.4
2018,4,15,96.99,3.93,158.0,14.53,6.82,30.32,37.4,24.85
2018,4,16,97.01,2.58,203.38,12.76,0.16,31.36,39.55,24.09
2018,4,17,96.96,3.27,250.75,11.05,0.0,32.79,42.02,24.17
2018,4,18,96.83,2.68,263.5,8.06,0.0,33.48,43.09,24.48
2018,4,19,96.63,2.2,182.5,6.04,0.0,33.27,42.51,22.96
2018,4,20,96.58,3.18,242.38,6.29,0.0,33.73,43.54,24.9
2018,4,21,96.69,4.14,325.62,5.8,0.0,33.47,42.33,25.46
2018,4,22,96.75,2.17,229.88,6.35,0.0,34.33,42.61,24.44
2018,4,23,96.79,2.53,103.25,5.13,0.0,34.01,41.97,25.4
2018,4,24,96.8,2.41,148.69,3.54,0.0,33.44,42.18,23.88
2018,4,25,96.75,2.37,174.69,3.54,0.0,32.52,41.78,23.61
2018,4,26,96.62,1.76,237.94,3.6,0.0,34.36,43.31,26.33
2018,4,27,96.73,3.41,231.31,4.09,0.0,34.08,43.52,24.65
2018,4,28,96.73,3.76,222.0,6.9,0.0,34.96,43.92,25.65
2018,4,29,96.49,3.27,268.12,6.71,0.0,36.4,45.47,27.87
2018,4,30,96.37,3.07,261.06,5.98,0.0,36.86,45.49,27.63
2018,5,1,96.55,3.65,159.56,7.75,0.0,36.49,44.19,29.94
2018,5,2,96.51,2.66,262.81,7.02,0.05,37.37,45.49,28.65
2018,5,3,96.73,3.02,177.56,9.89,0.11,35.65,42.73,29.45
2018,5,4,96.8,4.34,215.25,11.11,0.09,35.17,42.33,27.92
2018,5,5,96.75,4.23,217.25,9.77,0.0,36.3,43.73,28.86
2018,5,6,96.75,4.86,220.38,9.58,0.09,37.13,44.74,29.78
2018,5,7,96.63,3.29,256.94,7.81,1.07,37.16,44.51,30.79
2018,5,8,96.56,4.29,301.25,6.16,0.0,36.41,44.76,28.75
2018,5,9,96.67,3.32,295.38,5.68,0.0,35.92,44.09,27.79
2018,5,10,96.79,3.3,220.19,7.39,0.0,35.86,43.62,27.5
2018,5,11,96.67,2.19,174.38,8.79,0.0,36.8,44.28,29.12
2018,5,12,96.58,4.58,196.06,10.01,0.01,36.8,44.6,30.02
2018,5,13,96.59,4.57,210.94,9.52,1.38,36.11,43.45,30.13
2018,5,14,96.62,3.59,199.25,9.16,0.08,35.49,42.67,28.42
2018,5,15,96.59,4.98,199.19,9.95,1.62,34.85,42.4,28.01
2018,5,16,96.52,3.11,232.25,9.09,0.0,35.12,41.57,28.4
2018,5,17,96.44,3.3,218.25,9.03,0.95,36.33,44.05,28.9
2018,5,18,96.34,4.34,245.0,8.85,0.05,36.94,45.18,29.75
2018,5,19,96.28,2.52,291.19,6.47,0.0,36.94,45.33,28.78
2018,5,20,96.36,1.72,251.06,6.59,0.0,37.06,45.01,28.56
2018,5,21,96.46,3.79,189.69,10.68,0.02,36.88,43.45,30.43
2018,5,22,96.53,3.55,193.56,12.57,4.02,36.55,42.88,30.98
2018,5,23,96.39,4.43,208.56,11.84,0.08,37.1,44.21,30.95
2018,5,24,96.26,5.35,188.5,11.11,0.0,36.72,44.66,30.42
2018,5,25,96.25,2.66,225.56,10.13,0.05,36.73,45.23,27.9
2018,5,26,96.33,3.56,195.25,12.82,4.86,36.85,43.97,29.92
2018,5,27,96.36,4.05,213.81,15.08,4.12,34.8,41.4,29.19
2018,5,28,96.08,4.43,221.69,14.22,0.0,35.03,43.55,27.01
2018,5,29,95.94,4.0,244.44,9.95,0.0,36.47,45.57,28.17
2018,5,30,96.01,3.39,245.88,8.85,0.04,37.9,46.1,29.19
2018,5,31,96.29,3.62,211.81,13.49,1.44,37.53,44.18,31.19
2018,6,1,96.44,4.16,231.69,14.89,3.02,35.86,42.47,29.42
2018,6,2,96.57,4.67,211.94,16.42,0.95,32.65,41.12,27.22
2018,6,3,96.29,3.98,238.19,15.08,3.43,34.28,42.55,26.47
2018,6,4,96.11,4.0,250.62,14.1,5.77,33.98,41.87,27.31
2018,6,5,96.28,3.25,198.0,14.95,0.91,33.42,40.87,26.63
2018,6,6,96.47,3.38,212.94,16.36,1.85,33.12,39.47,27.34
2018,6,7,96.19,3.52,221.19,17.64,5.96,32.08,38.37,27.23
2018,6,8,96.04,4.38,210.5,19.35,6.99,30.17,34.84,26.56
2018,6,9,95.9,3.56,251.94,19.71,20.29,28.4,31.37,26.06
2018,6,10,95.91,2.73,270.38,19.84,15.92,28.83,33.08,25.55
2018,6,11,95.96,4.89,262.44,20.08,11.98,29.42,34.08,25.94
2018,6,12,95.92,5.61,252.88,18.8,3.62,30.3,36.5,25.71
2018,6,13,96.02,5.13,253.75,17.7,0.25,31.18,38.4,24.7
2018,6,14,96.17,4.84,263.75,17.03,0.0,31.8,38.87,25.97
2018,6,15,96.32,4.95,264.06,14.95,0.0,31.51,38.83,24.91
2018,6,16,96.43,5.14,264.69,15.08,0.01,32.26,39.55,26.8
2018,6,17,96.41,4.99,256.94,15.01,0.0,31.63,38.19,25.85
2018,6,18,96.32,3.84,229.19,17.58,8.43,30.4,36.3,25.28
2018,6,19,96.32,2.67,240.25,18.07,12.69,30.11,35.6,25.02
2018,6,20,96.33,2.05,213.5,18.13,1.56,31.6,37.5,25.88
2018,6,21,96.41,2.63,202.25,18.98,9.57,30.08,35.09,25.37
2018,6,22,96.41,2.74,217.56,18.86,1.74,29.65,34.39,25.69
2018,6,23,96.37,2.7,200.06,17.4,1.04,29.73,35.62,24.82
2018,6,24,96.33,4.0,232.38,17.76,1.0,30.34,36.36,24.93
2018,6,25,96.19,3.95,225.44,18.13,0.02,29.83,35.24,25.41
2018,6,26,96.09,4.09,233.0,18.07,0.55,27.83,31.22,25.04
2018,6,27,96.02,2.45,179.88,18.13,15.23,28.42,34.48,24.23
2018,6,28,96.15,6.02,234.94,18.49,34.67,25.28,27.0,23.49
2018,6,29,96.42,3.48,215.56,17.27,5.31,27.01,32.08,22.7
2018,6,30,96.51,3.03,236.06,17.58,0.85,28.2,33.42,23.62
2018,7,1,96.52,3.21,231.19,18.37,14.62,27.92,33.16,24.35
2018,7,2,96.46,2.95,236.12,18.49,1.45,27.42,30.86,23.8
2018,7,3,96.38,4.74,231.81,19.04,8.43,26.9,30.73,24.32
2018,7,4,96.42,5.08,240.44,18.55,9.71,26.27,29.82,23.69
2018,7,5,96.36,4.24,232.56,18.98,12.24,25.94,29.08,23.73
2018,7,6,96.17,3.28,308.0,20.26,61.44,26.76,30.35,23.98
2018,7,7,96.06,2.16,179.62,20.2,7.95,28.53,33.05,24.52
2018,7,8,95.94,2.86,302.06,21.06,36.36,28.72,32.75,25.05
2018,7,9,95.86,3.29,303.19,21.67,40.16,28.12,31.51,25.42
2018,7,10,95.94,3.7,232.31,20.69,27.44,26.98,30.98,23.72
2018,7,11,95.98,3.43,214.62,20.14,25.64,26.42,30.15,23.12
2018,7,12,95.9,3.53,243.06,20.39,14.63,27.03,31.45,23.71
2018,7,13,95.97,4.16,258.5,19.96,11.83,26.65,30.21,24.3
2018,7,14,95.99,4.21,239.88,19.65,20.61,25.69,27.9,23.48
2018,7,15,95.89,3.04,252.25,20.08,10.68,27.05,31.08,23.73
2018,7,16,95.76,4.13,252.5,21.3,51.37,26.47,28.43,24.76
2018,7,17,95.85,6.16,240.88,19.78,11.99,25.65,27.18,24.4
2018,7,18,96.04,5.44,237.88,19.65,4.61,25.57,28.12,23.83
2018,7,19,96.12,4.83,241.75,19.1,0.66,25.12,27.33,23.6
2018,7,20,96.1,4.46,244.25,19.29,0.5,25.46,27.9,24.2
2018,7,21,96.19,4.11,252.69,19.9,6.74,26.2,29.95,24.05
2018,7,22,96.13,5.28,248.56,19.59,23.4,25.38,27.68,23.83
2018,7,23,96.09,6.8,240.38,18.68,25.37,24.63,27.4,22.76
2018,7,24,96.29,5.73,232.81,18.74,0.67,25.82,29.83,22.94
2018,7,25,96.34,5.63,238.94,19.17,4.64,25.88,29.4,23.21
2018,7,26,96.43,4.87,245.94,18.68,3.83,24.82,26.95,23.33
2018,7,27,96.43,3.89,257.44,18.68,2.09,25.82,30.15,22.76
2018,7,28,96.44,3.24,263.12,18.8,1.51,26.01,29.83,22.73
2018,7,29,96.34,3.4,281.75,19.29,1.0,26.63,30.3,23.23
2018,7,30,96.34,4.05,271.0,18.55,0.05,25.71,28.83,23.47
2018,7,31,96.3,4.1,267.25,18.74,0.13,26.38,30.6,22.99
2018,8,1,96.39,3.76,272.06,18.74,0.73,26.17,30.12,23.26
2018,8,2,96.54,3.55,273.19,18.8,0.58,26.34,30.24,23.08
2018,8,3,96.59,3.88,284.25,18.62,0.02,26.39,30.72,23.4
2018,8,4,96.54,3.77,276.25,18.55,0.0,26.55,31.12,22.8
2018,8,5,96.49,3.59,277.88,18.8,4.09,26.4,30.24,23.23
2018,8,6,96.32,3.68,285.19,18.74,6.05,26.19,29.44,23.31
2018,8,7,96.15,3.87,288.12,18.86,4.87,26.05,29.73,23.29
2018,8,8,95.99,5.25,255.75,19.04,9.68,25.11,28.19,23.27
2018,8,9,96.34,4.92,259.0,18.92,3.18,26.05,30.49,22.88
2018,8,10,96.46,4.16,268.31,19.47,6.99,26.23,30.02,23.16
2018,8,11,96.25,4.75,285.31,19.47,1.85,25.68,28.55,23.23
2018,8,12,96.11,3.79,279.44,19.53,5.03,25.55,28.39,23.79
2018,8,13,96.2,3.06,275.38,19.23,8.57,26.62,30.52,23.36
2018,8,14,96.13,2.51,300.38,19.65,5.08,26.62,30.11,23.61
2018,8,15,96.05,3.34,299.31,20.69,38.7,26.89,30.14,24.15
2018,8,16,95.83,4.43,62.81,20.94,20.91,27.45,31.32,24.99
2018,8,17,95.86,3.55,140.69,20.39,2.54,27.03,30.92,24.83
2018,8,18,96.07,2.71,268.12,19.84,3.62,26.71,30.79,23.44
2018,8,19,96.15,3.25,298.88,19.96,2.71,26.54,30.19,23.65
2018,8,20,96.05,4.16,291.94,19.9,33.75,25.41,28.37,23.15
2018,8,21,96.04,4.14,212.62,18.74,11.63,25.41,30.75,22.35
2018,8,22,96.32,5.82,246.38,18.49,2.85,25.12,28.87,22.49
2018,8,23,96.44,4.94,251.88,19.1,2.19,25.34,28.45,23.46
2018,8,24,96.49,4.49,279.06,18.74,1.71,25.78,29.92,23.05
2018,8,25,96.47,3.77,280.06,18.49,2.26,25.15,28.59,22.65
2018,8,26,96.36,4.02,277.31,18.31,12.19,25.15,28.76,22.8
2018,8,27,96.29,4.3,270.69,19.04,33.3,24.72,26.77,23.04
2018,8,28,96.2,4.07,286.25,19.84,25.19,25.17,27.42,23.39
2018,8,29,96.5,4.11,252.94,18.43,3.55,24.07,25.54,22.56
2018,8,30,96.49,3.74,262.69,18.86,4.51,25.4,29.12,22.58
2018,8,31,96.49,3.33,271.88,19.23,13.32,25.14,28.29,23.22
2018,9,1,96.58,3.73,279.25,18.8,8.67,25.45,29.56,22.48
2018,9,2,96.65,3.86,259.31,18.37,17.49,24.93,28.27,22.76
2018,9,3,96.66,3.85,257.62,18.62,6.92,25.39,29.25,22.46
2018,9,4,96.69,3.84,260.38,18.43,1.65,25.4,29.33,22.32
2018,9,5,96.56,4.43,265.31,18.43,2.96,24.35,26.37,22.19
2018,9,6,96.44,4.95,292.5,17.94,8.94,24.31,27.65,22.3
2018,9,7,96.44,5.02,273.12,17.58,12.73,23.65,26.37,21.98
2018,9,8,96.71,3.57,233.56,16.66,0.27,24.09,27.84,21.8
2018,9,9,96.95,1.9,272.25,16.66,0.0,24.88,29.26,21.22
2018,9,10,97.15,1.99,304.62,16.6,0.0,24.62,28.11,20.66
2018,9,11,97.14,2.27,289.25,16.91,0.0,24.87,29.03,21.16
2018,9,12,96.94,2.85,269.31,17.52,0.01,25.28,30.18,21.47
2018,9,13,96.88,2.8,275.12,17.03,0.0,24.73,29.74,20.34
2018,9,14,96.93,2.34,266.88,17.58,0.0,24.98,29.69,20.47
2018,9,15,97.0,2.64,339.94,17.88,0.0,25.75,30.08,22.11
2018,9,16,96.86,2.72,94.25,17.64,0.61,25.51,30.19,21.31
2018,9,17,96.73,2.23,23.12,17.15,0.15,25.93,30.21,21.69
2018,9,18,96.75,2.23,219.94,17.27,0.31,26.09,30.8,21.15
2018,9,19,96.72,3.12,126.12,18.01,0.78,26.06,30.95,22.11
2018,9,20,96.48,3.95,67.75,18.19,2.27,26.14,31.17,21.73
2018,9,21,96.1,6.59,91.06,19.1,27.79,25.11,28.2,23.18
2018,9,22,96.66,6.77,154.62,18.01,5.76,24.55,28.02,22.51
2018,9,23,97.24,3.34,185.88,17.76,0.55,25.01,29.11,21.43
2018,9,24,97.21,2.16,225.38,17.82,0.18,25.44,29.4,21.44
2018,9,25,97.07,2.07,299.44,17.7,0.01,26.1,30.42,21.69
2018,9,26,97.0,1.61,311.25,16.48,0.0,26.78,31.35,21.43
2018,9,27,97.04,1.12,218.56,16.3,0.0,26.7,31.3,21.51
2018,9,28,97.11,1.51,168.62,16.66,0.0,26.58,31.58,21.57
2018,9,29,97.14,2.22,25.5,16.36,0.0,25.9,31.41,20.85
2018,9,30,97.12,1.55,29.44,15.62,0.0,26.23,31.33,20.56
2018,10,1,97.13,1.09,80.56,15.38,0.0,26.73,31.59,21.44
2018,10,2,97.21,0.75,224.38,15.5,0.0,27.05,31.64,21.5
2018,10,3,97.19,0.91,198.81,14.83,0.0,26.69,31.59,21.01
2018,10,4,97.24,1.23,159.31,15.32,0.0,26.43,31.3,20.69
2018,10,5,97.27,1.48,144.94,15.62,4.18,26.26,31.6,20.45
2018,10,6,97.25,1.8,160.62,15.75,0.09,26.19,31.58,21.15
2018,10,7,97.23,0.92,98.94,14.47,0.0,26.54,31.1,21.71
2018,10,8,97.15,1.4,154.81,14.47,0.0,26.46,31.41,22.22
2018,10,9,97.03,1.82,136.12,13.61,0.0,25.71,31.69,21.3
2018,10,10,96.91,2.58,39.0,13.73,0.0,24.12,31.15,17.7
2018,10,11,96.87,4.31,33.38,13.73,0.0,23.76,29.97,18.07
2018,10,12,96.98,4.13,27.12,15.99,0.0,24.91,30.38,20.58
2018,10,13,97.25,2.13,75.62,15.01,0.0,24.53,30.68,19.46
2018,10,14,97.34,2.46,18.19,13.06,0.0,24.2,31.15,18.22
2018,10,15,97.45,1.62,42.44,11.72,0.0,24.53,31.38,18.11
2018,10,16,97.46,0.99,111.06,11.6,0.0,25.23,32.11,19.59
2018,10,17,97.34,1.45,222.56,13.0,0.0,25.21,31.91,18.55
2018,10,18,97.29,1.73,244.94,13.79,0.0,25.94,32.1,19.68
2018,10,19,97.34,1.52,205.88,13.43,0.0,26.12,33.12,19.76
2018,10,20,97.45,1.31,188.31,13.12,0.0,26.58,33.74,20.02
2018,10,21,97.48,1.47,231.19,14.04,0.0,26.73,33.31,20.66
